battery_id,iteration,a,d1,d2,R100,R200,A,quadratic_eol
1,53,1.0062287590547236,0.000866630332051238,0.0009781312707991539,0.0028228928736495455,0.004779155415247854,0.0019562625415983077,1408.406833311851
1,54,1.0060607056965996,0.00016690539768682422,0.0013021287877337637,0.0027711629731543516,0.005375420548621879,0.0026042575754675274,1251.578358128157
1,55,1.0062732399239689,0.0012608473064243037,0.0008798819364528347,0.003020611179329973,0.004780375052235643,0.0017597638729056693,1461.1468680988703
1,56,1.0060647384365684,1.738232111376236e-05,0.0015398034453874263,0.0030969892118886152,0.0061765961026634675,0.0030796068907748527,1156.2647854112638
1,57,1.005951260393551,1.6879137387027375e-20,0.001653607649721344,0.003307215299442688,0.006614430598885376,0.003307215299442688,1116.0046154404652
1,58,1.0062043207693963,0.001555647493956289,0.0007606614390130649,0.003076970371982419,0.004598293250008548,0.0015213228780261297,1547.3836615998175
1,59,1.0061248734130694,2.3920766256568468e-11,0.0014558642544616866,0.0029117285328441396,0.005823457041767513,0.002911728508923373,1189.8843682812478
1,60,1.0061795816410009,0.0006675699550584041,0.0010720130686727924,0.002811596092403989,0.004955622229749573,0.002144026137345585,1356.0417970521928
1,61,1.0063892823532403,0.0003287648805299989,0.0014194401524471529,0.0031676451854243046,0.006006525490318611,0.0028388803048943058,1194.3018806123778
1,62,1.0058402742409431,8.83215380081235e-20,0.0014013863328028733,0.0028027726656057465,0.005605545331211493,0.0028027726656057465,1211.9542809597249
1,63,1.005644377583553,1.996398116593325e-14,0.0013168194900611049,0.002633638980142174,0.0052672779602643835,0.0026336389801222097,1249.6698648782938
1,64,1.0060407724993954,4.1296494651648407e-10,0.0016148796227924912,0.003229759658549929,0.006459518904134911,0.0032297592455849825,1129.5527119193125
1,65,1.0061912726121132,0.0007423539865282599,0.001213532295449091,0.003169418577426442,0.0055964831683246235,0.002427064590898182,1273.2676135653378
1,66,1.006217170674625,7.1427155275312e-05,0.0014692571992483397,0.0030099415537719913,0.005948455952268671,0.0029385143984966794,1182.285709328866
1,67,1.0060510442806925,8.55239662757487e-15,0.001583851436009,0.003167702872026552,0.006335405744044552,0.003167702872018,1140.5916518657548
1,68,1.0065880060477082,0.00043033377537740603,0.00140888337413042,0.0032481005236382463,0.0060658672718990865,0.00281776674826084,1195.7429676398099
1,69,1.0060339794481374,1.146514685051955e-08,0.0014498473960116022,0.002899706257170055,0.005799401049193259,0.0028996947920232044,1192.0875023090632
1,70,1.0060522009559363,3.694917971302117e-17,0.001514021181133996,0.003028042362268029,0.006056084724536021,0.003028042362267992,1166.601830178679
1,71,1.0058661798010866,6.00446229147579e-05,0.0014048594961781882,0.0028697636152711344,0.00567948260762751,0.0028097189923563764,1208.396247557035
1,72,1.0064562806670214,0.0012516689674512236,0.0008971663199366597,0.0030460016073245427,0.004840334247197862,0.0017943326398733193,1448.8182272633992
1,73,1.0059434133365444,3.9540379617245026e-09,0.0014074144054810774,0.0028148327650001164,0.005629661575962271,0.0028148288109621548,1209.6588492964581
1,74,1.0058848128652484,2.3212734287016605e-20,0.00138555832766939,0.00277111665533878,0.00554223331067756,0.00277111665533878,1218.9888958679762
1,75,1.0058574082919165,0.0002802529937407954,0.0012452717484195042,0.0027707964905798036,0.005261339987418812,0.0024905434968390083,1274.5307167331048
1,76,1.006334571801018,0.0003547511125268127,0.001255718571947442,0.002866188256421697,0.005377625400316581,0.002511437143894884,1267.8101770757194
1,77,1.0061510325828196,0.0007801432878479402,0.001086004045720526,0.002952151379288992,0.005124159470730044,0.002172008091441052,1342.3210300345602
1,78,1.0057529355511021,0.00031126015109149635,0.0012004656414723795,0.0027121914340362554,0.005113122716981014,0.002400931282944759,1296.2763993512838
1,79,1.0057166646289648,6.810696224782266e-08,0.0013466139689563607,0.002693296044874969,0.0053865239827876905,0.0026932279379127213,1235.9824124538884
1,80,1.006149328781201,0.0005257363357368043,0.0011882019417980946,0.0029021402193329937,0.005278544102929183,0.0023764038835961893,1295.244727044507
1,81,1.005882407024251,0.0001483198722929307,0.0013783439748288704,0.0029050078219506714,0.005661695771608412,0.0027566879496577408,1216.7992079826245
1,82,1.0061297129278999,4.2409162264681595e-27,0.001543463815784933,0.003086927631569866,0.006173855263139732,0.003086927631569866,1155.6386890412418
1,83,1.005596360557517,5.4708642905894844e-08,0.0014296998946805419,0.0028594544980039896,0.005718854287365073,0.0028593997893610838,1199.1805496584832
1,84,1.0061023507868845,0.0006007941322787794,0.0011490188669318706,0.0028988318661425207,0.0051968696000062615,0.002298037733863741,1313.411430291158
1,85,1.0058589861759015,2.0447274663328626e-27,0.0013997814453587268,0.0027995628907174536,0.005599125781434907,0.0027995628907174536,1212.7039679227814
1,86,1.0060293738520072,0.0001880390710988922,0.0013092780420627889,0.00280659515522447,0.005425151239350048,0.0026185560841255778,1247.2758794914316
1,87,1.005929016947204,4.418166671659e-14,0.0014168770907842607,0.002833754181612703,0.005667508363181225,0.0028337541815685215,1205.5706988041725
1,88,1.0062184647221177,0.0004353955156522245,0.001304863538509043,0.0030451225926703103,0.005654849669688397,0.002609727077018086,1240.5601342956434
1,89,1.0063829697306832,0.0006652334559853081,0.001270036798413129,0.003205307052811566,0.005745380649637824,0.002540073596826258,1248.8404886645403
1,90,1.00592231114493,2.6641169134187844e-07,0.0013697661139782454,0.0027397986396478324,0.005479330867604324,0.0027395322279564907,1226.0976167737053
1,91,1.0058133473956277,3.241070729737705e-08,0.001363435120740192,0.0027269026521876813,0.005453772893668066,0.002726870241480384,1228.6243252190848
1,92,1.006186495930924,0.0006626081862067328,0.0011393004693732898,0.0029412091249533126,0.005219810063699892,0.0022786009387465796,1316.509338943967
1,93,1.0056865929182128,1.9575045558080356e-11,0.0013321295271413705,0.0026642590738577866,0.005328518128140528,0.002664259054282741,1242.5954659097476
1,94,1.0058989746102633,4.089454932665725e-27,0.0016349980478298763,0.0032699960956597525,0.006539992191319505,0.0032699960956597525,1122.1953703541183
1,95,1.0057800480257555,1.489210446819556e-16,0.0013657182281571656,0.00273143645631448,0.005462872912628812,0.0027314364563143312,1227.4988082457787
1,96,1.0058715291842286,5.4866965179750996e-08,0.0014967288122137755,0.0029935124913927306,0.005986970115820282,0.002993457624427551,1172.8052651210828
1,97,1.0060919270922377,5.732648875674666e-08,0.001509997735465552,0.003020052797419861,0.006040048268350965,0.003019995470931104,1168.2657278475149
1,98,1.006286352146618,0.000961148741213551,0.0010469372211685559,0.003055023183550663,0.005148897625887774,0.0020938744423371117,1358.5494879431212
1,99,1.0058416846100815,0.0001361000304096948,0.0013500205990801173,0.0028361412285699294,0.005536182426730164,0.0027000411981602346,1229.7691837382008
1,100,1.0058106565162208,4.2683566564396185e-08,0.0014502165189211197,0.002900475721408804,0.005800908759251043,0.0029004330378422393,1191.2885528742625
1,101,1.0057879597351584,4.824630096085329e-14,0.0014167362070743885,0.002833472414197023,0.0056669448283458,0.002833472414148777,1205.2176527245333
1,102,1.0064125744641808,0.0004970155786067872,0.0013891813526721603,0.003275378283951108,0.006053740989295429,0.0027783627053443206,1201.2000716769178
1,103,1.0062509310896262,0.0010567401982441097,0.000919226405777657,0.0028951930097994238,0.0047336458213547376,0.001838452811555314,1441.5359999420207
1,104,1.0062273974697564,1.2470567941855054e-09,0.001599450624809685,0.003198902496676164,0.006397803746295534,0.00319890124961937,1135.5015900502387
1,105,1.005851544189405,2.0962075196381472e-09,0.0013586797015994949,0.0027173614994065094,0.0054347209026054995,0.0027173594031989897,1230.8878754206182
1,106,1.0057371674923257,1.8958295357078347e-09,0.0013982286224358362,0.0027964591407012083,0.005592916385572881,0.0027964572448716724,1213.0180402960623
1,107,1.0061905749876632,0.0007320306276591468,0.0011204331317742802,0.002972896891207707,0.005213763154756267,0.0022408662635485604,1324.2935448469107
1,108,1.0059198088743784,1.0377879978747417e-08,0.0014103872726145268,0.002820784923109032,0.005641559468338086,0.0028207745452290536,1208.313814895348
1,109,1.0062239232750654,0.0009041317960996126,0.0009853576160623505,0.0028748470282243138,0.004845562260349014,0.001970715232124701,1401.529278859819
1,110,1.005824848311642,0.0007173040287507632,0.001017162896140079,0.0027516298210309214,0.00478595561331108,0.002034325792280158,1387.681390480897
1,111,1.006107083648057,9.145718289164871e-05,0.0014231342364222506,0.00293772565573615,0.005783994128580651,0.0028462684728445013,1200.228518441675
1,112,1.0061260112203765,0.0003297679361813676,0.0014295307451910992,0.003188829426563566,0.006047890916945764,0.0028590614903821984,1189.3184141546606
1,113,1.0058166924042906,2.463912493418567e-13,0.0014150000577428771,0.0028300001157321457,0.0056600002312179,0.0028300001154857543,1206.040989881781
1,114,1.0062234165750186,0.000992304780662239,0.0008968757432795228,0.0027860562672212845,0.00457980775378033,0.0017937514865590456,1462.0505303868904
1,115,1.0060793474347276,3.163182876076231e-08,0.001434230979743766,0.002868493591316293,0.005736955550803825,0.002868461959487532,1198.6911146915743
1,116,1.0063753015307295,0.000513642968290227,0.0013729717146615454,0.003259586397613318,0.006005529826936409,0.002745943429323091,1207.4586096420135
1,117,1.0059486784513239,7.052830038408325e-17,0.0014484880114538272,0.002896976022907725,0.005793952045815379,0.0028969760229076544,1192.4002329468744
1,118,1.006498584774032,0.0010529660840900132,0.0010286756250783469,0.003110317334246707,0.005167668584403401,0.0020573512501566938,1366.5785633915555
1,119,1.005994926343573,9.820684349238736e-13,0.0014009711039831754,0.0028019422089484193,0.00560388441691477,0.0028019422079663507,1212.5891362844827
1,120,1.0055495614352792,1.316326673035467e-13,0.001320806081640655,0.0026416121634129427,0.005283224326694253,0.00264161216328131,1247.4948093607766
1,121,1.0061403269965672,0.0006156913357751205,0.0011295929730509992,0.002874877281877119,0.005134063227979117,0.0022591859461019983,1323.9136370630222
1,122,1.0061691605988732,2.530831565936071e-10,0.001580735123142771,0.0031614704993686983,0.006322940745654241,0.003161470246285542,1142.042580634505
1,123,1.0061057669090672,0.0005421447990897518,0.0011483909586730472,0.0028389267164358463,0.00513570863378194,0.0022967819173460944,1316.2806671547687
1,124,1.0057746509249994,7.08533356158181e-17,0.0013726572049190258,0.002745314409838122,0.005490628819676174,0.0027453144098380515,1224.3762305578443
1,125,1.0061093122205893,5.344997517449213e-21,0.0014996015252695157,0.0029992030505390315,0.005998406101078063,0.0029992030505390315,1172.3596708385783
1,126,1.0059706423609702,2.3772067849313395e-15,0.0014106656735389308,0.0028213313470802385,0.0056426626941581005,0.0028213313470778615,1208.3440625852547
1,127,1.0060936875283273,0.0006358669933019018,0.0011274290743964466,0.002890725142094795,0.005145583290887688,0.002254858148792893,1324.1285520470012
1,128,1.0064190003676408,0.0013517472154877903,0.0009239869294384366,0.0031997210743646637,0.005047694933241536,0.0018479738588768732,1423.2996059355808
1,129,1.0061549363708706,0.0005113244191373305,0.0012940298838795853,0.003099384186896501,0.005687443954655672,0.0025880597677591707,1242.5875084455643
1,130,1.005936530678894,0.00016454224826947204,0.0013404628782072111,0.002845468004683894,0.005526393761098316,0.0026809257564144222,1233.3570425373327
1,131,1.005999378480243,5.343891971351814e-09,0.0014737747779768576,0.0029475548998456865,0.005895104455799402,0.002947549555953715,1182.2717939898578
1,132,1.0058806443244763,0.00014313861651999736,0.0012638322568511923,0.002670803130222382,0.005198467643924767,0.0025276645137023847,1270.6798707368125
1,133,1.0060321637027232,5.254697152985786e-25,0.0014904284226440318,0.0029808568452880635,0.005961713690576127,0.0029808568452880635,1175.7417761296556
1,134,1.0059002409480229,1.8292023911813888e-19,0.00140961671871871,0.00281923343743742,0.00563846687487484,0.00281923343743742,1208.5869663052083
1,135,1.0057275250405404,0.0006503601987415203,0.0010641282142122652,0.0027786166271660507,0.004906873055590582,0.0021282564284245305,1360.2076971730996
1,136,1.0062343411144474,0.00039650860785621616,0.0014186658722877728,0.0032338403524317617,0.006071172097007307,0.0028373317445755455,1191.8095324663486
1,137,1.0059808378219401,0.0003787199631225536,0.0012791458758416355,0.0029370117148058246,0.005495303466489096,0.002558291751683271,1254.2586139847508
1,138,1.0060801180692243,4.3204834332863436e-10,0.001603426934387122,0.003206854300822587,0.006413708169596831,0.003206853868774244,1133.6877522657167
1,139,1.0063502142313674,4.682786025601219e-20,0.0016200149964681425,0.003240029992936285,0.00648005998587257,0.003240029992936285,1128.6075328758727
1,140,1.0062363858810928,5.041016721998262e-10,0.0015285753052095609,0.003057151114520794,0.006114301724939915,0.0030571506104191217,1161.5535033037852
1,141,1.005819330564549,2.6693423518199554e-17,0.0013824199367052793,0.0027648398734105854,0.005529679746821144,0.0027648398734105586,1220.1777081529497
1,142,1.0058822786494426,6.090165895126247e-10,0.0014542249136595003,0.00290845043633559,0.005816900263654591,0.0029084498273190007,1189.8540279925455
1,143,1.0060594255366113,0.00022214923961454198,0.0013659660805792667,0.002954081400773075,0.005686013561931609,0.0027319321611585334,1220.1156767826596
1,144,1.0060717958638048,2.2215801915843374e-10,0.0015326670782846656,0.00306533437872735,0.006130668535296682,0.003065334156569331,1159.5390013244917
1,145,1.0061569577584284,3.1150850195560923e-21,0.0016497693885892538,0.0032995387771785076,0.006599077554357015,0.0032995387771785076,1117.8599012572852
1,146,1.006429989088921,0.0012272011380146093,0.0008629261374860491,0.0029530534129867075,0.004678905687958806,0.0017258522749720982,1477.2035528361585
1,147,1.0059731146092792,3.1501143038672614e-09,0.0013832785953038402,0.0027665603407219844,0.005533117531329665,0.0027665571906076805,1220.254447424759
1,148,1.0060480175583437,3.764318021969833e-24,0.0014829297957816355,0.002965859591563271,0.005931719183126542,0.002965859591563271,1178.7560222142274
1,149,1.006025092011286,1.1707025615842498e-18,0.0014736605443352211,0.0029473210886704435,0.005894642177340885,0.0029473210886704422,1182.3915855758023
1,150,1.006125816070434,7.855081927659689e-07,0.0015428036748660195,0.003086392857924805,0.006172000207656844,0.003085607349732039,1155.8495193389947
1,151,1.0061487153504876,0.0003043007644992298,0.0014747107224968431,0.003253722209492916,0.0062031436544866024,0.0029494214449936862,1172.052778527297
1,152,1.0067763304969843,0.0013926373573125532,0.0010022394676616367,0.0033971162926358265,0.0054015952279591,0.0020044789353232733,1368.5675030654038
1,153,1.0065004502101036,0.0014394733190034891,0.0009747510232278846,0.003388975365459258,0.005338477411915028,0.0019495020464557692,1383.5385355633348
1,154,1.0060349235075732,0.0021171038229067796,0.000379717182876075,0.0028765381886589297,0.00363597255441108,0.00075943436575215,2067.2281094699033
1,155,1.0065655889980762,0.001586313682600793,0.0007426369697126283,0.0030715876220260493,0.004556861561451306,0.0014852739394252566,1564.4009468274858
1,156,1.0066674843402816,0.0016226180976755935,0.0007611947484249072,0.003145007594525408,0.004667397091375222,0.0015223894968498144,1544.5980398135516
1,157,1.0059862466140297,0.00035950316307302286,0.0012202302712389387,0.0027999637055509,0.005240424248028778,0.0024404605424778775,1284.618972524311
1,158,1.006092725983756,0.00014610179512251602,0.0014613321684608747,0.0030687661320442654,0.005991430468966014,0.0029226643369217493,1182.5751470239722
1,159,1.0061252217992298,0.0004506249105913925,0.0012348687531850413,0.002920362416961475,0.005390099923331558,0.0024697375063700826,1273.8611139714835
1,160,1.0062556199399568,7.1224029542620645e-06,0.0016545104038280956,0.0033161432106104533,0.0066251640182666445,0.0033090208076561912,1116.308988007312
1,161,1.005735134882842,1.0191106662970202e-09,0.0013482662627805166,0.0026965335446716993,0.005393066070232733,0.0026965325255610332,1235.2827756541583
1,162,1.006283726993697,0.0008772708695557772,0.0011110730641213896,0.0030994169977985563,0.005321563126041336,0.002222146128242779,1323.6706339096113
1,163,1.0060796901028133,0.00021051385551370305,0.0014245058969180528,0.0030595256493498087,0.005908537443185914,0.0028490117938361056,1195.4116686141692
1,164,1.0059545049091236,0.00017331890004233932,0.0012980189126164136,0.0027693567252751665,0.005365394550507994,0.002596037825232827,1252.9776204989605
1,165,1.00617001723888,0.0014214169126661293,0.0007416643930530493,0.002904745698772228,0.004388074484878326,0.0014833287861060985,1574.2072689170363
1,166,1.006012875728199,6.476908177867968e-09,0.0015368801567628334,0.0030737667904338446,0.006147527103959512,0.003073760313525667,1157.7828216865078
1,167,1.005619237805589,8.912773777437839e-19,0.0013867835089638612,0.0027735670179277233,0.005547134035855446,0.0027735670179277225,1217.6642013152123
1,168,1.006337291644313,0.0009010323472186664,0.0010405288762472386,0.0029820900997131437,0.005063147852207621,0.002081057752494477,1365.5603550360377
1,169,1.0069220911013892,0.002032697015683311,0.0006456106824672363,0.0033239183806177833,0.004615139745552256,0.0012912213649344726,1639.7518472819868
1,170,1.0059688262164694,9.319981863391779e-16,0.0014114103288178942,0.0028228206576367204,0.005645641315272509,0.0028228206576357885,1208.0199355373436
1,171,1.0060766505281071,0.0006789590731907109,0.0011871485808743808,0.0030532562349394722,0.005427553396688234,0.0023742971617487616,1289.248152121802
1,172,1.0056333306035048,7.023340310486937e-08,0.0012727756758888862,0.0025456215851808774,0.005091172936958649,0.0025455513517777723,1271.0712004960103
1,173,1.006257445596541,0.0007443630702187054,0.0012266909063032,0.0031977448828251053,0.005651126695431505,0.0024533818126064,1266.7078524390117
1,174,1.0062730056375175,0.00046930131768282274,0.0012492630940719853,0.0029678275058267934,0.005466353693970764,0.0024985261881439705,1266.3278612430481
1,175,1.0061077136352596,1.3975162442590456e-14,0.0016404878285431574,0.00328097565710029,0.006561951314186605,0.003280975657086315,1120.883862377064
1,176,1.005971767357499,0.00037359762526769746,0.001281963835935586,0.00293752529713887,0.005501452969010042,0.002563927671871172,1253.0649625077683
1,177,1.0062371068375908,9.09559400510213e-23,0.0017119210015377289,0.0034238420030754577,0.006847684006150915,0.0034238420030754577,1097.5935440992673
1,178,1.0066564953863426,0.001353296847733386,0.0008594946559034148,0.0030722861595402157,0.004791275471347046,0.0017189893118068297,1473.8821992126566
1,179,1.006385174603609,0.0008973554854184552,0.0010651556471127168,0.003027666779643889,0.005157978073869323,0.0021303112942254337,1350.4930881278233
1,180,1.0058529320483838,2.8097185006293845e-16,0.0014109760407414202,0.0028219520814831214,0.005643904162965962,0.0028219520814828404,1207.8658677026338
1,181,1.0060651127116393,9.798662883364041e-05,0.0014014867950415608,0.002900960218916762,0.005703933808999883,0.0028029735900831215,1209.0817733090526
1,182,1.0059404274922175,0.0003489493400425611,0.0011920945711382937,0.0027331384823191486,0.005117327624595736,0.0023841891422765873,1299.8088886687224
1,183,1.0061747692742238,1.2784113992664197e-05,0.0014360779817792096,0.0028849400775510835,0.005757096041109503,0.002872155963558419,1197.7534092682833
1,184,1.0059246793990009,3.721007129155902e-18,0.001352138402337751,0.0027042768046755057,0.005408553609351007,0.002704276804675502,1234.080885189903
1,185,1.0063224213243847,0.00017270583942326242,0.0015401887044435203,0.003253083248310303,0.006333460657197343,0.0030803774088870406,1151.8143107158119
1,186,1.0056393156854926,0.0008455595313187485,0.0008466126742250675,0.0025387848797688837,0.004232010228219019,0.001693225348450135,1509.3759875170474
1,187,1.0056918353336592,1.1894857208512538e-21,0.0014421987251613533,0.0028843974503227066,0.005768794900645413,0.0028843974503227066,1194.2519882216186
1,188,1.0058668139984102,1.0529401168870137e-07,0.0014992874943863686,0.0029986802827844257,0.005997255271557163,0.0029985749887727372,1171.7889843227636
1,189,1.005561344992392,1.2050466172721197e-18,0.0012796688762218866,0.0025593377524437745,0.005118675504887547,0.002559337752443773,1267.423985360688
1,190,1.0062167369933468,0.00017942534802012795,0.0015447959361258956,0.003269017220271919,0.00635860909252371,0.0030895918722517912,1149.5913078691233
1,191,1.0057846589610628,6.28318043342424e-12,0.0014027673029846427,0.002805534612252466,0.005611069218221751,0.0028055346059692853,1211.1939154360036
1,192,1.0061945770207261,0.000656053327871368,0.001061917931909697,0.002779889191690762,0.004903725055510157,0.002123835863819394,1362.9079440567757
1,193,1.0057758828172136,8.85016173665225e-09,0.0014234854617617208,0.0028469797736851783,0.0056939506972086195,0.0028469709235234416,1202.3214812688452
1,194,1.0061796105050045,0.0007372121570749007,0.001126230887754376,0.0029896739325836526,0.005242135708092405,0.002252461775508752,1320.7019583437516
1,195,1.0062362991849718,0.0003643037747614356,0.0012323081376673522,0.00282892005009614,0.005293536325430844,0.0024646162753347045,1278.9712613541287
1,196,1.006321268245267,0.0007928344488525173,0.0011054539369215195,0.0030037423226955563,0.005214650196538596,0.002210907873843039,1330.7707735593292
