C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,exposure_p,E1,E2,stress_sum_benchmark,predicted_R100_raw,predicted_A_raw,predicted_d1,predicted_d2,predicted_R100,predicted_R200,predicted_A,predicted_a_ref,predicted_SOH200,predicted_eol_a1,projection_applied,predicted_charge_time,charge_time_model,eol_median,pareto_rank,p
5.0,69.0,4.6,8.28,1.434782608695652,9.714782608695652,6.845217391304347,0.2338349954664919,1,True,True,True,True,1.0,4.3125,0.6324999999999997,4.944999999999999,0.0031050463707449744,0.0018248372766809999,0.0012802090940639745,0.0009124186383404999,0.0031050463707449744,0.004929883647425974,0.0018248372766809999,1.0,0.9937899072585101,1412.0389282362864,False,9.938586085801822,physical_offset,1412.0389282362864,11,1.0
5.0,69.0,4.55,8.28,1.4505494505494505,9.73054945054945,6.829450549450549,0.24680253662680146,1,True,True,True,True,1.0,4.3125,0.6256249999999998,4.938124999999999,0.0030998755443947196,0.0018247634367548938,0.0012751121076398258,0.0009123817183774469,0.0030998755443947196,0.004924638981149613,0.0018247634367548938,1.0,0.9938002489112105,1412.332273409191,False,9.95435292765562,physical_offset,1412.332273409191,12,1.0
5.0,69.0,4.5,8.28,1.4666666666666666,9.746666666666666,6.813333333333333,0.2617808637339246,1,True,True,True,True,1.0,4.3125,0.6187499999999998,4.9312499999999995,0.003094704718044464,0.001824689596828788,0.001270015121215676,0.000912344798414394,0.003094704718044464,0.004919394314873252,0.001824689596828788,1.0,0.9938105905639111,1412.6256937116395,False,9.970470143772836,physical_offset,1412.6256937116395,13,1.0
4.95,71.0,4.7,8.606060606060604,1.1489361702127658,9.75499677627337,7.457124435847838,0.17541696590322425,1,True,True,True,True,1.0,4.3931249999999995,0.5287500000000003,4.921875,0.002971255021663227,0.0018225450501288252,0.001148709971534402,0.0009112725250644126,0.002971255021663227,0.004793800071792052,0.0018225450501288252,1.0,0.9940574899566736,1419.7755060127315,False,9.97880025337954,physical_offset,1419.7755060127315,14,1.0
4.95,71.0,4.65,8.606060606060604,1.161290322580645,9.76735092864125,7.444770283479959,0.1850235547296864,1,True,True,True,True,1.0,4.3931249999999995,0.5231250000000003,4.91625,0.002967024345558473,0.0018224846356438293,0.0011445397099146435,0.0009112423178219147,0.002967024345558473,0.004789508981202302,0.0018224846356438293,1.0,0.9940659513088831,1420.0171520034166,False,9.99115440574742,physical_offset,1420.0171520034166,15,1.0
4.95,72.0,4.6,8.727272727272727,1.0434782608695652,9.770750988142291,7.683794466403161,0.18577593196275055,1,True,True,True,True,1.0,4.455,0.45999999999999985,4.915,0.0028767550605497305,0.001820902669634719,0.0010558523909150114,0.0009104513348173595,0.0028767550605497305,0.004697657730184449,0.001820902669634719,1.0,0.9942464898789006,1425.2798582387127,False,9.994554465248461,physical_offset,1425.2798582387127,16,1.0
4.95,72.0,4.55,8.727272727272727,1.054945054945055,9.782217782217781,7.672327672327672,0.20185485844348142,1,True,True,True,True,1.0,4.455,0.4549999999999999,4.91,0.0028729944595677266,0.0018208489678702784,0.0010521454916974482,0.0009104244839351392,0.0028729944595677266,0.004693843427438005,0.0018208489678702784,1.0,0.9942540110808645,1425.4956902047077,False,10.006021259323951,physical_offset,1425.4956902047077,17,1.0
4.9,73.0,4.75,8.93877551020408,0.8842105263157896,9.822986036519868,8.054564983888291,0.12896164921666992,1,True,True,True,True,1.0,4.47125,0.41562500000000013,4.886875000000001,0.002832141503219451,0.0018201886572625887,0.0010119528459568625,0.0009100943286312943,0.002832141503219451,0.00465233016048204,0.0018201886572625887,1.0,0.9943357169935612,1427.8679186584814,False,10.046789513626038,physical_offset,1427.8679186584814,18,1.0
4.9,74.0,4.7,9.061224489795917,0.7659574468085105,9.827181936604427,8.295267042987406,0.12334903648645763,1,True,True,True,True,1.0,4.532500000000001,0.3524999999999998,4.885000000000001,0.0027423044575805165,0.0018186158223770445,0.000923688635203472,0.0009093079111885222,0.0027423044575805165,0.004560920279957561,0.0018186158223770445,1.0,0.994515391084839,1433.1414174103738,False,10.050985413710597,physical_offset,1433.1414174103738,19,1.0
4.9,74.0,4.65,9.061224489795917,0.7741935483870966,9.835418038183013,8.28703094140882,0.13666597484470586,1,True,True,True,True,1.0,4.532500000000001,0.34874999999999984,4.8812500000000005,0.002739484006844014,0.001818575546053714,0.0009209084607903,0.000909287773026857,0.002739484006844014,0.004558059552897728,0.001818575546053714,1.0,0.994521031986312,1433.304395926224,False,10.059221515289183,physical_offset,1433.304395926224,20,1.0
4.9,74.0,4.6,9.061224489795917,0.782608695652174,9.84383318544809,8.278615794143743,0.15337937967542026,1,True,True,True,True,1.0,4.532500000000001,0.34499999999999975,4.8775,0.002736663556107511,0.0018185352697303835,0.0009181282863771276,0.0009092676348651917,0.002736663556107511,0.0045551988258378945,0.0018185352697303835,1.0,0.9945266728877851,1433.4673970957192,False,10.06763666255426,physical_offset,1433.4673970957192,21,1.0
4.9,74.0,4.55,9.061224489795917,0.7912087912087912,9.852433281004709,8.270015698587125,0.17250484367178248,1,True,True,True,True,1.0,4.532500000000001,0.3412499999999998,4.87375,0.002733843105371008,0.001818494993407053,0.0009153481119639551,0.0009092474967035265,0.002733843105371008,0.004552338098778061,0.001818494993407053,1.0,0.994532313789258,1433.6304209210393,False,10.076236758110879,physical_offset,1433.6304209210393,22,1.0
4.9,74.0,4.5,9.061224489795917,0.7999999999999999,9.861224489795918,8.261224489795916,0.1933278294040515,1,True,True,True,True,1.0,4.532500000000001,0.3374999999999998,4.87,0.002731022654634505,0.0018184547170837224,0.0009125679375507826,0.0009092273585418612,0.002731022654634505,0.004549477371718227,0.0018184547170837224,1.0,0.994537954690731,1433.7934674043634,False,10.085027966902087,physical_offset,1433.7934674043634,23,1.0
4.85,77.0,4.75,9.52577319587629,0.3789473684210526,9.904720564297342,9.146825827455238,0.06167451824322873,1,True,True,True,True,1.0,4.668125,0.1781249999999999,4.8462499999999995,0.0025173575550849043,0.0018147615195283258,0.0007025960355565785,0.0009073807597641629,0.0025173575550849043,0.00433211907461323,0.0018147615195283258,1.0,0.9949652848898303,1446.4258825604522,False,10.128524041403512,physical_offset,1446.4258825604522,24,1.0
4.85,77.0,4.7,9.52577319587629,0.38297872340425526,9.908751919280546,9.142794472472035,0.07668968983770988,1,True,True,True,True,1.0,4.668125,0.1762499999999999,4.844374999999999,0.0025159473297166526,0.0018147413813666606,0.000701205948349992,0.0009073706906833303,0.0025159473297166526,0.004330688711083313,0.0018147413813666606,1.0,0.9949681053405667,1446.5083036625713,False,10.132555396386715,physical_offset,1446.5083036625713,25,1.0
4.85,77.0,4.65,9.52577319587629,0.3870967741935483,9.912869970069838,9.138676421682742,0.0966639147020255,1,True,True,True,True,1.0,4.668125,0.17437499999999992,4.842499999999999,0.0025145371043484013,0.0018147212432049952,0.000699815861143406,0.0009073606216024976,0.0025145371043484013,0.0043292583475533965,0.0018147212432049952,1.0,0.9949709257913032,1446.5907304743707,False,10.136673447176008,physical_offset,1446.5907304743707,26,1.0
4.8,80.0,4.8,10.0,0.0,10.0,10.0,0.0,1,True,True,True,True,1.0,4.8,0.0,4.8,0.002292183638071633,0.0018109217270976734,0.00048126191097395965,0.0009054608635488367,0.002292183638071633,0.004103105365169306,0.0018109217270976734,1.0,0.9954156327238567,1459.8719831441886,False,10.22380347710617,physical_offset,1459.8719831441886,27,1.0
5.2,58.0,4.55,6.692307692307692,2.901098901098901,9.593406593406593,3.7912087912087906,0.301438246295025,3,True,True,True,True,1.5,8.5969227052475,2.6690074670886554,11.265930172336155,0.0037789012831633668,0.0018437872350179016,0.0019351140481454652,0.0009218936175089508,0.0037789012831633668,0.0056226885181812685,0.0018437872350179016,1.0,0.9924421974336733,1371.6858337148683,False,9.817210070512763,physical_offset,1371.6858337148683,1,1.5
5.15,59.0,4.6,6.87378640776699,2.739130434782609,9.612916842549598,4.1346559729843815,0.3356699311766835,3,True,True,True,True,1.5,8.61931729346755,2.5897989786854105,11.20911627215296,0.003742135542199059,0.001843463232932417,0.0018986723092666417,0.0009217316164662086,0.003742135542199059,0.005585598775131476,0.001843463232932417,1.0,0.9925157289156018,1373.635412005839,False,9.836720319655768,physical_offset,1373.635412005839,2,1.5
5.15,60.0,4.55,6.990291262135922,2.6373626373626373,9.62765389949856,4.352928624773284,0.31575705760628076,3,True,True,True,True,1.5,8.765407417085644,2.4263704246260502,11.191777841711694,0.0036326919681668795,0.0018422586582052466,0.0017904333099616329,0.0009211293291026233,0.0036326919681668795,0.005474950626372126,0.0018422586582052466,1.0,0.9927346160636662,1379.530126718163,False,9.85145737660473,physical_offset,1379.530126718163,3,1.5
5.1,61.0,4.65,7.176470588235295,2.4516129032258065,9.628083491461101,4.724857685009489,0.3580228565826378,1,True,True,True,True,1.5,8.782033959667315,2.3814586399738826,11.163492599641197,0.0036105245234695025,0.0018420538618921923,0.0017684706615773101,0.0009210269309460962,0.0036105245234695025,0.005452578385361695,0.0018420538618921923,1.0,0.992778950953061,1380.716062553986,False,9.851886968567271,physical_offset,1380.716062553986,4,1.5
5.1,63.0,4.6,7.411764705882353,2.2173913043478266,9.62915601023018,5.194373401534527,0.3267919738438435,2,True,True,True,True,1.5,9.069969499328538,2.096503935126285,11.166473434454822,0.0034085306887654703,0.0018397753128333277,0.0015687553759321426,0.0009198876564166638,0.0034085306887654703,0.005248306001598798,0.0018397753128333277,1.0,0.9931829386224691,1391.70416805341,False,9.85295948733635,physical_offset,1391.70416805341,5,1.5
5.1,63.0,4.55,7.411764705882353,2.2417582417582422,9.653522947640596,5.170006464124111,0.301438246295025,2,True,True,True,True,1.5,9.069969499328538,2.062414860932143,11.13238436026068,0.003395948527085719,0.0018396875980191193,0.0015562609290665998,0.0009198437990095596,0.003395948527085719,0.005235636125104838,0.0018396875980191193,1.0,0.9932081029458286,1392.3755364590118,False,9.877326424746766,physical_offset,1392.3755364590118,6,1.5
5.05,65.0,4.65,7.722772277227723,1.9354838709677418,9.658256148195465,5.787288406259981,0.28985051768693937,1,True,True,True,True,1.5,9.220626636319587,1.8800989262951702,11.100725562614757,0.0032779980315368225,0.001838409913205032,0.0014395881183317904,0.000919204956602516,0.0032779980315368225,0.005116407944741854,0.001838409913205032,1.0,0.9934440039369263,1398.8279516126781,False,9.882059625301634,physical_offset,1398.8279516126781,7,1.5
5.05,66.0,4.6,7.841584158415842,1.8260869565217392,9.667671114937582,6.015497201894103,0.2847233115900808,1,True,True,True,True,1.5,9.362482430724503,1.726532652456941,11.089015083181444,0.0031736183803908434,0.0018372534405284296,0.0013363649398624138,0.0009186267202642148,0.0031736183803908434,0.005010871820919273,0.0018372534405284296,1.0,0.9936527632392184,1404.5758525626482,False,9.891474592043751,physical_offset,1404.5758525626482,8,1.5
5.05,66.0,4.55,7.841584158415842,1.8461538461538463,9.687738004569688,5.9954303122619965,0.29112931763577277,2,True,True,True,True,1.5,9.362482430724503,1.6984592972382355,11.060941727962739,0.0031632566001839895,0.0018371812047990814,0.001326075395384908,0.0009185906023995407,0.0031632566001839895,0.005000437804983071,0.0018371812047990814,1.0,0.993673486799632,1405.1347078003757,False,9.911541481675858,physical_offset,1405.1347078003757,9,1.5
5.0,69.0,4.65,8.28,1.4193548387096773,9.699354838709677,6.860645161290322,0.22322894004911492,1,True,True,True,True,1.5,9.643043152967843,1.3787392126164575,11.0217823655843,0.002950910756230907,0.0018348527808590169,0.0011160579753718902,0.0009174263904295084,0.002950910756230907,0.004785763537089924,0.0018348527808590169,1.0,0.9940981784875381,1416.9130475073744,False,9.923158315815847,physical_offset,1416.9130475073744,10,1.5
5.0,69.0,4.6,8.28,1.434782608695652,9.714782608695652,6.845217391304347,0.2338349954664919,1,True,True,True,True,1.5,9.643043152967843,1.3565613697875958,10.999604522755439,0.0029427249896538613,0.001834795714910197,0.0011079292747436644,0.0009173978574550985,0.0029427249896538613,0.0047775207045640585,0.001834795714910197,1.0,0.9941145500206923,1417.3590354731882,False,9.938586085801822,physical_offset,1417.3590354731882,11,1.5
5.0,69.0,4.55,8.28,1.4505494505494505,9.73054945054945,6.829450549450549,0.24680253662680146,1,True,True,True,True,1.5,9.643043152967843,1.3345037335443273,10.97754688651217,0.0029345835909199047,0.0018347389582657092,0.0010998446326541955,0.0009173694791328546,0.0029345835909199047,0.004769322549185614,0.0018347389582657092,1.0,0.9941308328181602,1417.8027642650095,False,9.95435292765562,physical_offset,1417.8027642650095,12,1.5
5.0,69.0,4.5,8.28,1.4666666666666666,9.746666666666666,6.813333333333333,0.2617808637339246,1,True,True,True,True,1.5,9.643043152967843,1.3125669625775285,10.955610115545372,0.002926486803149606,0.001834682512620435,0.001091804290529171,0.0009173412563102175,0.002926486803149606,0.004761169315770041,0.001834682512620435,1.0,0.9941470263937008,1418.2442180719486,False,9.970470143772836,physical_offset,1418.2442180719486,13,1.5
4.95,71.0,4.7,8.606060606060604,1.1489361702127658,9.75499677627337,7.457124435847838,0.17541696590322425,1,True,True,True,True,1.5,9.774086093586641,1.1463026841763921,10.920388777763034,0.0028210561721871757,0.0018335513984718789,0.0009875047737152969,0.0009167756992359394,0.0028210561721871757,0.004654607570659055,0.0018335513984718789,1.0,0.9943578876556257,1424.1341623483918,False,9.97880025337954,physical_offset,1424.1341623483918,14,1.5
4.95,71.0,4.65,8.606060606060604,1.161290322580645,9.76735092864125,7.444770283479959,0.1850235547296864,1,True,True,True,True,1.5,9.774086093586641,1.1280593557771026,10.902145449363744,0.0028143226215430785,0.0018335044564472297,0.0009808181650958487,0.0009167522282236149,0.0028143226215430785,0.004647827077990308,0.0018335044564472297,1.0,0.9943713547569137,1424.503174155927,False,9.99115440574742,physical_offset,1424.503174155927,15,1.5
4.95,72.0,4.6,8.727272727272727,1.0434782608695652,9.770750988142291,7.683794466403161,0.18577593196275055,1,True,True,True,True,1.5,9.911749278003354,0.9865900871182516,10.898339365121606,0.0027158176946417254,0.0018324016121020182,0.0008834160825397072,0.0009162008060510091,0.0027158176946417254,0.004548219306743743,0.0018324016121020182,1.0,0.9945683646107165,1430.048905707438,False,9.994554465248461,physical_offset,1430.048905707438,16,1.5
4.95,72.0,4.55,8.727272727272727,1.054945054945055,9.782217782217781,7.672327672327672,0.20185485844348142,1,True,True,True,True,1.5,9.911749278003354,0.9705481698504199,10.882297447853773,0.0027098966773806657,0.0018323603345423906,0.0008775363428382751,0.0009161801672711953,0.0027098966773806657,0.004542257011923056,0.0018323603345423906,1.0,0.9945802066452387,1430.374940651278,False,10.006021259323951,physical_offset,1430.374940651278,17,1.5
4.9,73.0,4.75,8.93877551020408,0.8842105263157896,9.822986036519868,8.054564983888291,0.12896164921666992,1,True,True,True,True,1.5,9.897533791619507,0.9058336867045464,10.803367478324054,0.002690790723319581,0.0018322701108334154,0.0008585206124861657,0.0009161350554167077,0.002690790723319581,0.004523060834152996,0.0018322701108334154,1.0,0.9946184185533609,1431.4135806864297,False,10.046789513626038,physical_offset,1431.4135806864297,18,1.5
4.9,74.0,4.7,9.061224489795917,0.7659574468085105,9.827181936604427,8.295267042987406,0.12334903648645763,1,True,True,True,True,1.5,10.033116446299227,0.7642017894509273,10.797318235750154,0.002592925346670536,0.0018311780140879148,0.0007617473325826211,0.0009155890070439574,0.002592925346670536,0.00442410336075845,0.0018311780140879148,1.0,0.9948141493066589,1436.9534602573865,False,10.050985413710597,physical_offset,1436.9534602573865,19,1.5
4.9,74.0,4.65,9.061224489795917,0.7741935483870966,9.835418038183013,8.28703094140882,0.13666597484470586,1,True,True,True,True,1.5,10.033116446299227,0.7520395705180676,10.785156016817295,0.002588436312907804,0.0018311467194048155,0.0007572895935029887,0.0009155733597024078,0.002588436312907804,0.00441958303231262,0.0018311467194048155,1.0,0.9948231273741844,1437.2020042514537,False,10.059221515289183,physical_offset,1437.2020042514537,20,1.5
4.9,74.0,4.6,9.061224489795917,0.782608695652174,9.84383318544809,8.278615794143743,0.15337937967542026,1,True,True,True,True,1.5,10.033116446299227,0.7399425653386884,10.773059011637915,0.0025839713493203244,0.001831115592523641,0.0007528557567966835,0.0009155577962618205,0.0025839713493203244,0.004415086941843965,0.001831115592523641,1.0,0.9948320573013594,1437.449263488268,False,10.06763666255426,physical_offset,1437.449263488268,21,1.5
4.9,74.0,4.55,9.061224489795917,0.7912087912087912,9.852433281004709,8.270015698587125,0.17250484367178248,1,True,True,True,True,1.5,10.033116446299227,0.7279111273878146,10.761027573687041,0.00257953058637453,0.0018310846343539205,0.0007484459520206096,0.0009155423171769602,0.00257953058637453,0.004410615220728451,0.0018310846343539205,1.0,0.9948409388272509,1437.6952299716218,False,10.076236758110879,physical_offset,1437.6952299716218,22,1.5
4.9,74.0,4.5,9.061224489795917,0.7999999999999999,9.861224489795918,8.261224489795916,0.1933278294040515,1,True,True,True,True,1.5,10.033116446299227,0.715945615951379,10.749062062250605,0.00257511415668164,0.0018310538458201344,0.0007440603108615058,0.0009155269229100672,0.00257511415668164,0.004406168002501775,0.0018310538458201344,1.0,0.9948497716866368,1437.9398955849863,False,10.085027966902087,physical_offset,1437.9398955849863,23,1.5
4.85,77.0,4.75,9.52577319587629,0.3789473684210526,9.904720564297342,9.146825827455238,0.06167451824322873,1,True,True,True,True,1.5,10.280478900604836,0.388214437159091,10.668693337763926,0.0023709743273847453,0.0018288829813093714,0.0005420913460753738,0.0009144414906546857,0.0023709743273847453,0.004199857308694117,0.0018288829813093714,1.0,0.9952580513452305,1449.5503976683779,False,10.128524041403512,physical_offset,1449.5503976683779,24,1.5
4.85,77.0,4.7,9.52577319587629,0.38297872340425526,9.908751919280546,9.142794472472035,0.07668968983770988,1,True,True,True,True,1.5,10.280478900604836,0.38210089472546366,10.662579795330299,0.0023687178396051764,0.001828867250514347,0.0005398505890908294,0.0009144336252571735,0.0023687178396051764,0.004197585090119523,0.001828867250514347,1.0,0.9952625643207896,1449.6765783118378,False,10.132555396386715,physical_offset,1449.6765783118378,25,1.5
4.85,77.0,4.65,9.52577319587629,0.3870967741935483,9.912869970069838,9.138676421682742,0.0966639147020255,1,True,True,True,True,1.5,10.280478900604836,0.3760197852590338,10.65649868586387,0.0023664733227238104,0.0018288516031727971,0.0005376217195510132,0.0009144258015863986,0.0023664733227238104,0.004195324925896608,0.0018288516031727971,1.0,0.9952670533545523,1449.8021017234623,False,10.136673447176008,physical_offset,1449.8021017234623,26,1.5
4.8,80.0,4.8,10.0,0.0,10.0,10.0,0.0,1,True,True,True,True,1.5,10.516273104099188,0.0,10.516273104099188,0.002148400144592834,0.001826618572949364,0.0003217815716434701,0.000913309286474682,0.002148400144592834,0.003975018717542198,0.001826618572949364,1.0,0.9957031997108143,1462.2989601946783,False,10.22380347710617,physical_offset,1462.2989601946783,27,1.5
5.2,58.0,4.55,6.692307692307692,2.901098901098901,9.593406593406593,3.7912087912087906,0.301438246295025,3,True,True,True,True,2.0,19.604000000000003,5.6931875,25.297187500000003,0.003632752286327298,0.0018482593261234677,0.0017844929602038304,0.0009241296630617339,0.003632752286327298,0.005481011612450766,0.0018482593261234677,1.0,0.9927344954273454,1377.736465026428,False,9.817210070512763,physical_offset,1377.736465026428,1,2.0
5.15,59.0,4.6,6.87378640776699,2.739130434782609,9.612916842549598,4.1346559729843815,0.3356699311766835,3,True,True,True,True,2.0,19.560343750000005,5.554499999999998,25.114843750000002,0.003615768310047789,0.0018483059379034797,0.0017674623721443095,0.0009241529689517398,0.003615768310047789,0.005464074247951269,0.0018483059379034797,1.0,0.9927684633799044,1378.5815909815328,False,9.836720319655768,physical_offset,1378.5815909815328,2,2.0
5.2,58.0,4.5,6.692307692307692,2.933333333333333,9.625641025641025,3.7589743589743585,0.2762645110059046,3,True,True,True,True,2.0,19.604000000000003,5.5687500000000005,25.172750000000004,0.0036112403815229065,0.001848226306651619,0.0017630140748712876,0.0009241131533258095,0.0036112403815229065,0.005459466688174526,0.001848226306651619,1.0,0.9927775192369542,1378.8344490467032,False,9.849444502747195,physical_offset,1378.8344490467032,3,2.0
5.15,60.0,4.55,6.990291262135922,2.6373626373626373,9.62765389949856,4.352928624773284,0.31575705760628076,3,True,True,True,True,2.0,19.891875000000002,5.175624999999999,25.067500000000003,0.0034971776051863843,0.0018475719581846112,0.001649605647001773,0.0009237859790923056,0.0034971776051863843,0.005344749563370995,0.0018475719581846112,1.0,0.9930056447896272,1384.8165194961114,False,9.85145737660473,physical_offset,1384.8165194961114,4,2.0
5.1,63.0,4.6,7.411764705882353,2.2173913043478266,9.62915601023018,5.194373401534527,0.3267919738438435,2,True,True,True,True,2.0,20.482874999999996,4.4965,24.979374999999997,0.0032851288650271185,0.0018462625492055376,0.001438866315821581,0.0009231312746027688,0.0032851288650271185,0.005131391414232656,0.0018462625492055376,1.0,0.9934297422699457,1396.0445609843407,False,9.85295948733635,physical_offset,1396.0445609843407,5,2.0
5.1,63.0,4.55,7.411764705882353,2.2417582417582422,9.653522947640596,5.170006464124111,0.301438246295025,2,True,True,True,True,2.0,20.482874999999996,4.39928125,24.882156249999994,0.0032683223517557818,0.0018462367522248942,0.0014220855995308876,0.0009231183761124471,0.0032683223517557818,0.005114559103980676,0.0018462367522248942,1.0,0.9934633552964884,1396.9149350665825,False,9.877326424746766,physical_offset,1396.9149350665825,6,2.0
